line,label
[INFO] Downloading from third-party: https://repo.maven.apache.org/maven2/org/example/pkg/15.69/pkg-11.91.jar,0
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/example/pkg/7.15/pkg-10.96.jar,0
[javac] File92.java:814: error: illegal start of type,1
[javac] File325.java:905: error: unreported exception IOException must be caught or declared to be thrown,1
[INFO] Finished at: 2025-04-07T23:24:36+05:30,0
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/example/pkg/11.32/pkg-5.51.jar,0
[INFO] Finished at: 2025-04-02T23:20:39+05:30,0
[INFO] Total time:  1.936 s,0
[INFO] Total time:  9.892 s,0
[javac] File89.java:952: error: package org.unknown does not exist,1
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/example/pkg/1.28/pkg-3.43.jar,0
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/example/pkg/4.16/pkg-17.2.jar,0
[javac] File410.java:179: error: missing return statement,1
[INFO] Total time:  19.306 s,0
[INFO] Total time:  15.868 s,0
[INFO] Finished at: 2025-04-01T08:02:23+05:30,0
[INFO] Downloading from plugins-release: https://repo.maven.apache.org/maven2/org/example/pkg/20.98/pkg-16.71.jar,0
[javac] File497.java:388: error: cannot access class com.example.Helper,1
[INFO] Total time:  5.814 s,0
[INFO] Finished at: 2025-04-17T00:31:47+05:30,0
[INFO] Total time:  13.019 s,0
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/example/pkg/15.99/pkg-15.48.jar,0
[javac] File105.java:752: error: unreported exception IOException must be caught or declared to be thrown,1
"Exception in thread ""main"" java.lang.NullPointerException: anotherDetailMessage",1
[INFO] Total time:  11.576 s,0
[INFO] Downloading from releases: https://repo.maven.apache.org/maven2/org/example/pkg/5.88/pkg-13.30.jar,0
[INFO] Downloading from snapshots: https://repo.maven.apache.org/maven2/org/example/pkg/7.74/pkg-9.63.jar,0
[INFO] Downloading from snapshots: https://repo.maven.apache.org/maven2/org/example/pkg/9.14/pkg-2.22.jar,0
[INFO] Downloading from snapshots: https://repo.maven.apache.org/maven2/org/example/pkg/9.13/pkg-16.51.jar,0
[javac] File310.java:480: error: unreported exception IOException must be caught or declared to be thrown,1
[javac] File80.java:780: error: cannot find symbol,1
[javac] File391.java:934: error: unreported exception IOException must be caught or declared to be thrown,1
[INFO] Downloading from snapshots: https://repo.maven.apache.org/maven2/org/example/pkg/3.94/pkg-1.63.jar,0
[ERROR] Build failed with exit code 235,1
[INFO] Total time:  11.223 s,0
[INFO] Downloading from releases: https://repo.maven.apache.org/maven2/org/example/pkg/18.84/pkg-20.93.jar,0
[javac] File1.java:609: error: missing return statement,1
[INFO] Total time:  16.636 s,0
[javac] File493.java:390: error: cannot find symbol,1
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/example/pkg/6.54/pkg-12.19.jar,0
[INFO] Finished at: 2025-04-06T16:15:17+05:30,0
[javac] File206.java:410: error: cannot access class com.example.Helper,1
[INFO] Finished at: 2025-04-07T17:34:17+05:30,0
[javac] File393.java:522: error: cannot access class com.example.Helper,1
"Exception in thread ""main"" java.lang.IllegalStateException: anotherDetailMessage",1
[INFO] Downloading from releases: https://repo.maven.apache.org/maven2/org/example/pkg/6.13/pkg-8.72.jar,0
[javac] File162.java:540: error: cannot access class com.example.Helper,1
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/example/pkg/20.53/pkg-12.5.jar,0
[javac] File255.java:367: error: cannot find symbol,1
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/example/pkg/7.79/pkg-13.63.jar,0
[INFO] Downloading from third-party: https://repo.maven.apache.org/maven2/org/example/pkg/17.9/pkg-17.29.jar,0
[INFO] Total time:  7.550 s,0
[INFO] Finished at: 2025-04-17T19:33:13+05:30,0
[ERROR] Build failed with exit code 171,1
[INFO] Finished at: 2025-04-07T21:22:17+05:30,0
[javac] File413.java:257: error: unreported exception IOException must be caught or declared to be thrown,1
[javac] File192.java:959: error: cannot access class com.example.Helper,1
[ERROR] Build failed with exit code 6,1
[INFO] Total time:  1.912 s,0
[javac] File449.java:894: error: illegal start of type,1
[javac] File394.java:651: error: cannot find symbol,1
[INFO] Finished at: 2025-04-07T22:36:20+05:30,0
[javac] File168.java:419: error: cannot access class com.example.Helper,1
[javac] File83.java:19: error: unreported exception IOException must be caught or declared to be thrown,1
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/example/pkg/8.34/pkg-7.28.jar,0
[javac] File358.java:543: error: cannot access class com.example.Helper,1
[javac] File252.java:13: error: incompatible types: double cannot be converted to int,1
[javac] File346.java:987: error: incompatible types: double cannot be converted to int,1
[javac] File9.java:777: error: cannot access class com.example.Helper,1
[INFO] Downloading from third-party: https://repo.maven.apache.org/maven2/org/example/pkg/17.96/pkg-6.25.jar,0
[ERROR] Build failed with exit code 249,1
[javac] File230.java:331: error: unreported exception IOException must be caught or declared to be thrown,1
[INFO] Total time:  15.664 s,0
[javac] File356.java:973: error: illegal start of type,1
[INFO] Downloading from plugins-release: https://repo.maven.apache.org/maven2/org/example/pkg/13.39/pkg-16.5.jar,0
[INFO] Total time:  0.601 s,0
[ERROR] Build failed with exit code 120,1
[INFO] Finished at: 2025-04-04T17:48:11+05:30,0
[javac] File498.java:507: error: cannot find symbol,1
[javac] File354.java:202: error: cannot access class com.example.Helper,1
[javac] File9.java:125: error: illegal start of type,1
[INFO] Downloading from plugins-release: https://repo.maven.apache.org/maven2/org/example/pkg/3.5/pkg-11.70.jar,0
[INFO] Downloading from third-party: https://repo.maven.apache.org/maven2/org/example/pkg/15.3/pkg-18.58.jar,0
[javac] File477.java:173: error: unreported exception IOException must be caught or declared to be thrown,1
[javac] File472.java:981: error: cannot find symbol,1
[ERROR] Build failed with exit code 115,1
[INFO] Downloading from plugins-release: https://repo.maven.apache.org/maven2/org/example/pkg/6.19/pkg-6.93.jar,0
[javac] File166.java:39: error: cannot find symbol,1
[javac] File237.java:284: error: incompatible types: double cannot be converted to int,1
[INFO] Total time:  5.806 s,0
[javac] File86.java:633: error: missing return statement,1
[javac] File57.java:954: error: cannot find symbol,1
[INFO] Finished at: 2025-04-10T04:37:46+05:30,0
[INFO] Finished at: 2025-04-09T23:04:57+05:30,0
[javac] File35.java:899: error: incompatible types: double cannot be converted to int,1
[INFO] Total time:  4.717 s,0
[javac] File451.java:773: error: missing return statement,1
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/example/pkg/6.95/pkg-3.38.jar,0
[javac] File294.java:913: error: cannot find symbol,1
[INFO] Downloading from snapshots: https://repo.maven.apache.org/maven2/org/example/pkg/6.12/pkg-18.93.jar,0
[INFO] Total time:  19.585 s,0
[INFO] Downloading from plugins-release: https://repo.maven.apache.org/maven2/org/example/pkg/16.70/pkg-7.1.jar,0
[javac] File219.java:684: error: cannot access class com.example.Helper,1
[javac] File261.java:735: error: package org.unknown does not exist,1
[javac] File339.java:511: error: package org.unknown does not exist,1
[INFO] Downloading from plugins-release: https://repo.maven.apache.org/maven2/org/example/pkg/20.99/pkg-2.12.jar,0
[INFO] Finished at: 2025-04-01T02:45:53+05:30,0
[javac] File392.java:697: error: missing return statement,1
[INFO] Finished at: 2025-04-14T15:22:11+05:30,0
[WARNING] Loading plugins,0
[javac] File17.java:585: error: missing return statement,1
[javac] File500.java:282: error: package org.unknown does not exist,1
[INFO] Total time:  0.294 s,0
[INFO] Finished at: 2025-04-09T00:43:53+05:30,0
[javac] File425.java:597: error: illegal start of type,1
[javac] File351.java:67: error: cannot access class com.example.Helper,1
[javac] File412.java:57: error: unreported exception IOException must be caught or declared to be thrown,1
[javac] File17.java:347: error: cannot access class com.example.Helper,1
[javac] File235.java:860: error: unreported exception IOException must be caught or declared to be thrown,1
[javac] File337.java:307: error: cannot find symbol,1
[INFO] Total time:  16.530 s,0
[javac] File189.java:361: error: package org.unknown does not exist,1
[ERROR] Build failed with exit code 2,1
[INFO] Downloading from plugins-release: https://repo.maven.apache.org/maven2/org/example/pkg/1.79/pkg-2.29.jar,0
[INFO] Finished at: 2025-04-01T15:22:38+05:30,0
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/example/pkg/3.14/pkg-7.54.jar,0
[javac] File31.java:630: error: cannot find symbol,1
[ERROR] Build failed with exit code 224,1
[INFO] Downloading from plugins-release: https://repo.maven.apache.org/maven2/org/example/pkg/9.97/pkg-10.55.jar,0
[javac] File151.java:684: error: illegal start of type,1
[INFO] Downloading from releases: https://repo.maven.apache.org/maven2/org/example/pkg/6.64/pkg-8.35.jar,0
[INFO] Total time:  7.849 s,0
[javac] File289.java:799: error: cannot find symbol,1
[INFO] Finished at: 2025-04-03T21:19:27+05:30,0
[INFO] Total time:  4.968 s,0
[javac] File225.java:473: error: unreported exception IOException must be caught or declared to be thrown,1
[javac] File366.java:826: error: cannot access class com.example.Helper,1
[ERROR] missing return statement,1
[javac] File459.java:37: error: package org.unknown does not exist,1
[javac] File323.java:927: error: cannot access class com.example.Helper,1
[INFO] Total time:  3.212 s,0
[javac] File239.java:570: error: cannot find symbol,1
[INFO] Total time:  14.149 s,0
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/example/pkg/8.63/pkg-12.99.jar,0
[javac] File392.java:689: error: unreported exception IOException must be caught or declared to be thrown,1
[javac] File154.java:737: error: cannot find symbol,1
[INFO] Downloading from releases: https://repo.maven.apache.org/maven2/org/example/pkg/8.64/pkg-10.3.jar,0
[javac] File141.java:370: error: cannot find symbol,1
[INFO] Total time:  14.643 s,0
[INFO] Downloading from releases: https://repo.maven.apache.org/maven2/org/example/pkg/5.51/pkg-16.28.jar,0
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/example/pkg/11.85/pkg-7.19.jar,0
[javac] File29.java:455: error: missing return statement,1
[INFO] Total time:  16.434 s,0
[INFO] Downloading from snapshots: https://repo.maven.apache.org/maven2/org/example/pkg/3.53/pkg-7.46.jar,0
[ERROR] Build failed with exit code 197,1
[javac] File180.java:770: error: illegal start of type,1
[INFO] Total time:  15.079 s,0
[INFO] Downloading from central: https://repo.maven.apache.org/maven2/org/example/pkg/14.72/pkg-11.24.jar,0
[javac] File35.java:470: error: cannot access class com.example.Helper,1
[ERROR] Build failed with exit code 184,1
[INFO] Total time:  15.846 s,0
[INFO] Downloading from plugins-release: https://repo.maven.apache.org/maven2/org/example/pkg/15.18/pkg-13.2.jar,0
[javac] File20.java:706: error: missing return statement,1
[javac] File79.java:494: error: unreported exception IOException must be caught or declared to be thrown,1
[javac] File421.java:377: error: incompatible types: double cannot be converted to int,1
[INFO] Finished at: 2025-04-14T13:41:17+05:30,0
[javac] File111.java:72: error: missing return statement,1
[javac] File130.java:465: error: missing return statement,1
[javac] File99.java:692: error: incompatible types: double cannot be converted to int,1
[javac] File362.java:383: error: illegal start of type,1
[javac] File492.java:455: error: illegal start of type,1
[javac] File173.java:3: error: cannot access class com.example.Helper,1
[INFO] Finished at: 2025-04-14T02:19:20+05:30,0
[javac] File60.java:659: error: illegal start of type,1
[javac] File71.java:857: error: unreported exception IOException must be caught or declared to be thrown,1
[INFO] Total time:  10.296 s,0
[INFO] Finished at: 2025-04-03T12:09:42+05:30,0
[INFO] Total time:  4.975 s,0
[javac] File500.java:763: error: incompatible types: double cannot be converted to int,1
[INFO] Finished at: 2025-04-08T02:11:53+05:30,0
[javac] File234.java:160: error: cannot access class com.example.Helper,1
[ERROR] Build failed with exit code 167,1
[INFO] Total time:  3.360 s,0
[INFO] Downloading from releases: https://repo.maven.apache.org/maven2/org/example/pkg/11.43/pkg-18.93.jar,0
[INFO] Finished at: 2025-04-02T09:52:37+05:30,0
[javac] File289.java:531: error: package org.unknown does not exist,1
[INFO] Total time:  15.901 s,0
[INFO] Total time:  5.442 s,0
[INFO] Total time:  12.814 s,0
[ERROR] Build failed with exit code 247,1
[javac] File199.java:630: error: illegal start of type,1
[INFO] Finished at: 2025-04-14T10:56:11+05:30,0
[javac] File252.java:521: error: package org.unknown does not exist,1
[INFO] Finished at: 2025-04-03T18:30:33+05:30,0
[INFO] Finished at: 2025-04-07T01:45:17+05:30,0
[INFO] Total time:  19.151 s,0
[javac] File107.java:43: error: cannot find symbol,1
[INFO] Downloading from snapshots: https://repo.maven.apache.org/maven2/org/example/pkg/3.40/pkg-2.2.jar,0
[INFO] Finished at: 2025-04-07T06:58:31+05:30,0
[INFO] Total time:  5.169 s,0
[INFO] Total time:  14.638 s,0
[javac] File357.java:306: error: unreported exception IOException must be caught or declared to be thrown,1
[javac] File197.java:715: error: cannot find symbol,1
[INFO] Finished at: 2025-04-15T20:43:10+05:30,0
[javac] File355.java:247: error: cannot access class com.example.Helper,1
[javac] File72.java:123: error: missing return statement,1
[javac] File284.java:74: error: package org.unknown does not exist,1
[javac] File227.java:435: error: illegal start of type,1
[ERROR] Build failed with exit code 191,1
[INFO] Total time:  16.329 s,0
[INFO] Downloading from plugins-release: https://repo.maven.apache.org/maven2/org/example/pkg/16.36/pkg-7.30.jar,0
[javac] File346.java:317: error: illegal start of type,1
[INFO] Downloading from plugins-release: https://repo.maven.apache.org/maven2/org/example/pkg/5.64/pkg-9.68.jar,0
